"month","group","frame","label_hr","pct"
2022-04-01,"Catholic","FAITH_DEFENCE","Obrana vjere",0.43859649122807
2022-04-01,"Catholic","MEDIA_CRITIQUE","Medijska kritika",0.109649122807018
2022-04-01,"Other media","MORAL_DECAY","Moralno propadanje",1.3873473917869
2022-04-01,"Other media","FOREIGN_THREAT","Vanjska prijetnja",1.08213096559378
2022-04-01,"Other media","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",5.07769145394007
2022-04-01,"Other media","TRADITIONAL_VALUES","Tradicionalne vrijednosti",83.9345172031077
2022-04-01,"Other media","SOVEREIGNTY","Suverenitet",2.27524972253052
2022-04-01,"Other media","CONSPIRACY","Zavjera",0.249722530521643
2022-04-01,"Other media","FAITH_DEFENCE","Obrana vjere",0.416204217536071
2022-04-01,"Other media","MEDIA_CRITIQUE","Medijska kritika",0.194228634850167
2022-05-01,"Catholic","MORAL_DECAY","Moralno propadanje",1.12285336856011
2022-05-01,"Catholic","FOREIGN_THREAT","Vanjska prijetnja",1.38705416116248
2022-05-01,"Catholic","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",3.5667107001321
2022-05-01,"Catholic","TRADITIONAL_VALUES","Tradicionalne vrijednosti",83.6856010568032
2022-05-01,"Catholic","SOVEREIGNTY","Suverenitet",1.51915455746367
2022-05-01,"Catholic","CONSPIRACY","Zavjera",0.132100396301189
2022-05-01,"Catholic","FAITH_DEFENCE","Obrana vjere",0.330250990752972
2022-05-01,"Catholic","MEDIA_CRITIQUE","Medijska kritika",0.264200792602378
2022-05-01,"Other media","MORAL_DECAY","Moralno propadanje",1.96
2022-05-01,"Other media","FOREIGN_THREAT","Vanjska prijetnja",1.8
2022-05-01,"Other media","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",5.28
2022-05-01,"Other media","TRADITIONAL_VALUES","Tradicionalne vrijednosti",82.12
2022-05-01,"Other media","SOVEREIGNTY","Suverenitet",2.12
2022-05-01,"Other media","CONSPIRACY","Zavjera",0.72
2022-05-01,"Other media","FAITH_DEFENCE","Obrana vjere",0.48
2022-05-01,"Other media","MEDIA_CRITIQUE","Medijska kritika",0.6
2022-06-01,"Catholic","MORAL_DECAY","Moralno propadanje",1.89633375474083
2022-06-01,"Catholic","FOREIGN_THREAT","Vanjska prijetnja",0.821744627054361
2022-06-01,"Catholic","INSTITUTIONAL_DISTRUST","Institucionalno nepovjerenje",4.10872313527181
2022-06-01,"Catholic","TRADITIONAL_VALUES","Tradicionalne vrijednosti",84.007585335019
2022-06-01,"Catholic","SOVEREIGNTY","Suverenitet",0.632111251580278
2022-06-01,"Catholic","CONSPIRACY","Zavjera",0.252844500632111
2022-06-01,"Catholic","FAITH_DEFENCE","Obrana vjere",0.442477876106195
2022-06-01,"Catholic","MEDIA_CRITIQUE","Medijska kritika",0.252844500632111
2022-06-01,"Other media","MORAL_DECAY","Moralno propadanje",2.17118997912317
2022-06-01,"Other media","FOREIGN_THREAT","Vanjska prijetnja",1.37787056367432
